Date,Open,High,Low,Close,Volume,MVRV,RealizedPrice,Short_Term_Holder_SOPR,Supply_in_Loss,Spent_Output_Profit_Ratio__SOPR_Day__1,Net_Realized_Profit_and_Loss__NRPL,RSI_14,UTXOs_in_Loss,UTXOs_in_Loss_pct,Supply_in_Loss_pct,Dist_to_SMA200,Adjusted_SOPR__aSOPR,Price_to_Realized,MVRV_z_365,ROI30d,BB_PercentB_20,Drawdown_from_ATH,Sharpe_30d,Supply_in_Profit_pct,OBV,UTXOs_in_Profit_pct,CapMVRVCur,Supply_in_Profit,logret_1d,Stoch_K_14_3,Net_Unrealized_Loss__NUL,Realized_Cap_UTXO_Age_Bands_pct,Stoch_D_14_3,y
2019-07-14,11651.95,11797.2,10966.81,11647.57,12021.29220027,2.1589091074550115,5255.819760534059,1.00673233,2213064.58509769,1.00183033,32733982.53480057,55.09969816648356,7020547.0,8.17742069,12.42169707,100.12651837405113,1.01232515,2.216128126664765,2.2755616662743776,42.77937271842447,0.518413467239881,-37.81329418045915,3.8127159239110036,87.49429363,1165323.215829933,91.81551257,2.15890911,15588089.2609972,0.0002979606035694696,56.707623148313395,0.01962114,1.75607235,57.04913902522484,0.0
2019-07-15,11645.63,11942.39,11010.0,11190.0,7465.57662289,1.958758587024791,5249.792321139702,0.98334488,3078781.15430327,0.99675981,-54957093.37761786,51.577273199969746,10914206.0,12.6884929,17.27911459,91.04306620331123,0.99109745,2.131512889555736,1.7676826702221955,35.72190956724239,0.3626787677125817,-40.2562733582488,3.3461897096598348,82.68964236,1157857.639207043,87.30519785,1.95875859,14733585.52441046,-0.04007705224028509,43.94743887203284,0.03845916,1.74309959,52.42197260396213,0.0
2019-07-16,11189.71,11485.0,10280.48,10497.56,12519.93920899,2.07837283559799,5257.180081919691,0.99380443,2519189.30845597,1.00126585,24140212.83138053,46.71075140472438,9164715.0,10.62966183,14.13705636,78.19643038305865,1.00415113,1.9968043392888213,2.044878045594168,24.67410926365796,0.14987279240850127,-43.9532301121196,2.583539578302852,85.82339154,1145337.699998053,89.36403673,2.07837284,15293521.14689667,-0.06387767311737436,24.637470997679802,0.02580107,2.14825547,41.76417767267531,1.0
2019-07-17,10493.25,10942.9,9855.0,10866.68,17240.39870125,1.8045215330011048,5248.560735657152,0.9880951,3430567.8946459,0.99930691,-17713596.94845202,49.44892395323796,12425589.0,14.38434595,19.24929615,83.35246425536141,1.00131625,2.070411403677779,1.3673116990782785,22.661218408190443,0.2812507983826815,-41.98248798718633,2.447612185888294,80.73748422,1162578.098699303,85.61181995,1.80452153,14388859.67750721,0.03455837749120497,34.93106371586651,0.05309154,2.34034377,34.50532452852635,0.0
2019-07-18,10871.63,11080.37,9467.57,9703.2,17819.45690775,1.8401144710994817,5257.761195341845,0.98109042,3390939.2112284,1.00580582,104590818.72191957,42.10496048036061,12198736.0,14.09330897,19.02516047,62.92079276869569,1.02204976,1.8455003259936238,1.447777155808996,8.64543666100479,-0.08578375163594235,-48.194340630005335,1.4072041951164758,80.96432433,1144758.641791553,85.90000526,1.84011447,14430632.66318588,-0.1132454986851307,6.313045388661033,0.04856636,2.59742514,21.960526700735745,1.0
2019-07-19,9691.71,9993.0,9049.54,9737.75,19674.99840767,2.023126571740979,5278.903870292575,1.01513221,2532240.80924156,1.00517069,254481191.4497255,42.37863290093384,9715219.0,11.19072608,14.20615259,62.69486146213639,1.04806711,1.8446537840554198,1.8812665441673544,4.4802782778873285,0.0010168410074258844,-48.00987720234917,1.0831843039190083,85.78444633,1164433.640199223,88.80400293,2.02312657,15291041.99700489,0.0035543567957126813,16.58153554063885,0.02752074,2.66569993,19.275214881722096,1.0
2019-07-20,9746.11,10750.0,9280.33,10589.52,18421.67868429,1.9920016958676623,5287.245864777367,1.02201718,2761819.81043558,1.01089331,147906432.2831725,48.803825637215695,10461941.0,12.03238213,15.4928343,75.92979142810438,1.0293558,2.0028423627025522,1.7948705989447296,16.941751754205804,0.29561980860522885,-43.46225306994127,2.0081246133294477,84.45992018,1182855.318883513,87.95918297,1.9920017,15056191.54350846,0.08385474799878753,37.103839092534315,0.03029279,2.95026027,19.999473340611363,0.0
2019-07-21,10589.52,10797.0,10102.58,10446.03,14345.41489182,2.0519756022005,5293.751317645443,1.01691034,2432903.92076504,1.01039365,96836687.8733946,47.836121623583416,9189242.0,10.57839577,13.6460386,72.58622985744931,1.03572692,1.9732755418979882,1.9262681219031332,14.277665705421349,0.2720206150171893,-44.22835024025627,1.818977897917879,86.33084346,1168509.9039916932,89.41433804,2.0519756,15391620.50751864,-0.013642830884357193,33.64663193959224,0.02590318,1.53490096,29.110668857588433,1.0
2019-07-22,10452.72,11050.0,10359.17,10954.27,9244.9219003,1.9981394616211208,5299.783470656252,1.02238996,2666550.77201124,1.00857565,95989521.74440847,51.50409075317114,10326119.0,11.86885619,14.95499001,79.89960949247423,1.04162489,2.0669278397223985,1.7858734568062993,14.608390876752452,0.4445684049288183,-41.51484249866524,1.8422945548169078,84.98971128,1177754.8258919932,88.12380833,1.99813946,15154097.73297481,0.047507332665299815,45.89202160724353,0.02882453,1.28282288,38.88083087978999,0.0
2019-07-23,10952.44,11120.0,10325.0,10405.24,6653.53901438,1.946979015470384,5299.780245806588,1.00131217,3069896.57430667,1.0003011,19138479.2790657,47.609504085567416,11573922.0,13.27943229,17.21519365,69.96817119250184,1.00646857,1.9633342360247992,1.6543088826692691,4.877048230234315,0.2581481505895495,-44.446129204484784,1.120969362588356,82.7296958,1171101.2868776133,86.71222527,1.94697902,14752759.39056231,-0.05141980917465762,32.66384930826943,0.0333789,1.97347794,37.400834285035025,0.0
2019-07-24,10395.37,10686.89,10052.25,10106.71,9021.37293336,1.863029343932212,5296.024441333086,0.98795729,3476539.74807841,0.99728696,-33065230.39699412,45.59079649329033,12747439.0,14.60829873,19.4935904,64.24336293019086,0.9915212,1.9083578846656521,1.4481945997314725,-5.535055005654788,0.18206868092766093,-46.03998932194341,0.26149031517864163,80.49012232,1162079.9139442532,85.38785881,1.86302934,14354826.57837092,-0.029109965717505275,25.471152595133997,0.04333232,1.95370307,34.67567450354895,1.0
2019-07-25,10114.47,10388.0,9860.8,10172.71,8763.1984514,1.842747821744484,5314.230965828932,0.97908968,3397168.42355418,1.01751788,252719139.15675423,46.134585474114076,12746688.0,14.60025456,19.04668533,64.45867900333228,1.07581114,1.9142393443965084,1.3963916569423447,-7.4950008775176435,0.22943473251928304,-45.687613454351315,0.08749898592187733,80.87963246,1170843.1123956533,85.38982042,1.84274782,14425698.15672469,0.0065090848776600384,27.06133777942682,0.04451034,1.98982333,28.398779894276714,0.0
2019-07-26,10167.51,10222.21,9514.96,9669.78,9853.42276925,1.8617724634480104,5316.002347409267,1.01684515,3404157.15680158,1.00392477,77566544.16154265,42.63756095040879,12586120.0,14.39932226,19.08386243,55.59585424320878,1.02314201,1.818994682105912,1.4370778276481333,-11.393806222000668,0.12096643735159596,-48.372770955686065,-0.2530805880883326,80.89195636,1160989.6896264032,85.59508098,1.86177246,14429412.97235252,-0.05070308614266842,19.690096221916757,0.04182416,1.82491332,24.074195532159155,1.0
2019-07-27,9679.72,10187.0,9550.09,9830.87,6504.06036372,1.849378827872569,5318.919325712853,0.99489875,3364730.4460654,1.00307861,29383749.0821325,44.099185777848916,12619663.0,14.41385482,18.8606405,57.45593964259722,1.00999238,1.8482833444146,1.4027374381339903,-13.471543634912154,0.20048402919190358,-47.5127068873465,-0.4534126189809331,81.12206106,1167493.749990123,85.58074841,1.84937883,14472142.06451881,0.016521876389793615,27.00900496050609,0.0427079,1.65661666,24.586812987283185,1.0
2019-07-28,9830.84,9948.5,9650.0,9869.94,5790.42512722,1.7764294953917137,5317.786085279879,0.99130479,3749780.62433669,0.99916595,-4918472.12559532,44.468762971437634,14290566.0,16.29483549,21.01676019,57.343952887203784,0.99885105,1.8560242630520436,1.2273483883670355,-28.57336182696991,0.2393584301094739,-47.304111051788574,-2.572484930609001,78.94708636,1173284.1751173432,83.69869358,1.7764295,14085627.47332006,0.003966339578958137,28.35957619648444,0.05223879,1.20220275,25.019559126302394,0.0
2019-07-29,9869.93,10235.0,9299.0,9380.89,8961.54142579,1.791846920937486,5318.416813724579,0.99083234,3678223.51240029,0.99882909,-5347172.71935049,40.829944776843774,14053186.0,15.99832908,20.61316981,48.90897223190515,0.99660402,1.7638500945980577,1.2608229773367576,-13.534685615951613,0.14373005732992863,-49.91516284036306,-1.2001229744368536,79.3791708,1164322.6336915533,83.99978798,1.79184692,14164455.7875201,-0.05081913315329435,13.6052326870488,0.05011349,0.93074668,22.99127128134641,1.0
2019-07-30,9375.23,9563.77,9300.9,9538.74,2703.85997755,1.755068062641866,5415.265150258148,1.0159397,3859316.0010985,1.07485354,1741961769.7472742,42.466395378021424,14285957.0,16.24053457,21.62548705,50.75336142615588,1.25971954,1.7614539150581174,1.1717943389402985,-22.771430722733054,0.21049416996918272,-49.07239722370529,-3.001002357203526,78.35633769,1167026.4936691034,83.75419173,1.75506806,13983586.45963204,0.016686760019501045,23.627599663842776,0.05009721,4.68467882,21.864136182458637,0.0
2019-07-31,9536.14,9725.17,9111.0,9472.87,7050.9695868,1.7697552911329872,5418.324925521752,1.00060635,3619394.22833881,1.00119134,23889881.34413955,41.945069119462566,13827839.0,15.70159282,20.27908023,49.02192147582211,1.00723386,1.748302313023027,1.2038355568707964,-20.10608249605078,0.20256042893938556,-49.42407901761879,-2.5790345019614582,79.70993494,1159975.5240823033,84.29423079,1.76975529,14226566.2533774,-0.006929477679873708,20.44618104189408,0.04778207,2.01655245,19.226337797595182,1.0
2019-08-01,9473.21,9775.0,9373.48,9632.27,5169.58565484,1.8548208481525088,5423.167433670994,1.01348988,2877131.28303766,1.00427373,65768615.65333903,43.74481864427427,11499541.0,13.03822126,16.11832967,50.82042319350163,1.02012132,1.776133618924582,1.3987871485095054,-14.242075938863575,0.26799578139877867,-48.57303790710091,-1.6631399029470242,83.87566427,1165145.1097371434,86.95954855,1.85482085,14971855.17751487,0.016686996149160038,28.144953295402946,0.03652699,1.8641712,24.072911333713233,1.0
2019-08-02,9618.6,10143.2,9514.96,10003.01,7763.59054998,1.9151689841097832,5430.490521029356,1.01204659,2631037.15598481,1.00827422,82967581.35413766,47.7982587205074,10485254.0,11.87478533,14.73819005,55.84794444003743,1.02775445,1.842008555445175,1.5333617649083773,-2.4096585365853684,0.4249938669916112,-46.593646556326746,0.06387516535588539,85.25743748,1172908.7002871234,88.1226144,1.91516898,15220015.82300856,0.037767127967583726,44.40069686411151,0.03041993,1.76256771,30.99727706713614,1.0
2019-08-03,10005.22,10348.0,9878.09,10325.55,6966.78966344,1.936689545323418,5436.955282708562,1.02917869,2467936.96544611,1.0144159,116302726.37019707,51.099472087536576,9975547.0,11.28413432,13.82292161,60.02281641086748,1.03399412,1.8991419761790014,1.5758577093528792,-4.140180903141721,0.6007673640704003,-44.87159636946076,-0.20649206229002828,86.15833104,1179875.4899505635,88.70926299,1.93668955,15382661.93789331,0.0317353584908654,60.45545047287204,0.0281617,2.10123698,44.33370021079546,1.0
2019-08-04,10318.43,10670.0,10288.49,10458.01,10203.94965946,1.986336308215592,5442.392420609907,1.03310947,2149060.72834461,1.01509809,88711786.48151474,52.42995118104231,8404783.0,9.49034032,12.03543719,61.22830381596337,1.03846198,1.9215832288014272,1.682175238066993,-7.324527783562473,0.7055333917717109,-44.16438868126001,-0.7274821602288746,87.96204995,1190079.4396100235,90.50831824,1.98633631,15706599.11711242,0.012746785777757983,67.04878048780489,0.02396004,1.38047753,57.301642608262775,1.0
2019-08-05,10466.35,10919.0,10361.0,10873.77,7335.97507755,2.0166430956450108,5447.919343205267,1.01643563,2001702.13341463,1.01121999,68309178.93984003,56.436411033831256,7656141.0,8.63334929,11.20887086,66.70739769912711,1.03528665,1.9959491532417677,1.7413661352705223,-8.252628701317766,0.902113812125474,-41.944634276561665,-0.8919565166879682,88.78518119,1197415.4146875734,91.36367037,2.0166431,15855431.71497729,0.03898527515853736,87.7436535589846,0.02212018,1.21393119,71.74929483988714,1.0
2019-08-06,10868.78,11043.0,10564.96,10961.8,6421.95327941,2.1520930530596765,5478.398771288383,1.06487267,1308869.08951313,1.02329361,543595364.5596807,57.25725811379738,3970793.0,4.47290998,7.32850109,67.11473808441181,1.1032024,2.000913124004308,2.038796903288374,-1.6024674336105327,0.9382256403705268,-41.474639615589965,0.133767762819371,92.64533786,1203837.3679669835,95.52175289,2.15209305,16546442.09771467,0.008063034481859774,95.79710144927533,0.0139239,3.54178876,83.52984516535491,1.0
2019-08-07,10961.75,11959.36,10779.04,11750.05,15324.30978331,2.077633584232939,5498.321305761404,1.04777814,2018030.63448598,1.02241151,436214149.86479074,63.82946849841683,6025649.0,6.78056229,11.29790103,78.03058585783164,1.09408833,2.137024983914224,1.8538157978766474,2.0346047804094436,1.1471401157465533,-37.26615056059798,0.6984551764826604,88.69359412,1219161.6777502934,93.21520327,2.07763358,15842446.27336153,0.06944099428860864,92.65156089820103,0.01757028,3.21561139,92.06410530215362,0.0
2019-08-08,11750.0,12325.0,11500.0,11687.67,17371.70062363,2.1693572244565864,5516.506646496841,1.03346318,1202017.6053056,1.02452481,239988451.7525202,63.00384469438396,3558853.0,3.99597426,6.72874921,76.00704060087924,1.0613937,2.1186723317775833,2.04697850929191,0.9039132450485488,1.0187061229971033,-37.59919914575548,0.5321103517391355,93.25705632,1201789.9771266633,95.9962176,2.16935722,16659355.25194984,-0.005323055936696298,80.17019290603609,0.01288898,2.305257,89.53961841783746,1.0
2019-08-09,11692.17,12145.42,11200.0,11800.47,14255.67114723,2.157136593457289,5534.297015349008,1.04285995,1153931.5223147,1.01716539,286298957.23653656,63.91284092915534,3406331.0,3.82321235,6.45892736,76.62906468472002,1.07133351,2.132243709954882,2.0021587305534196,-3.6694753787353096,0.9845047719075175,-36.9969567538708,-0.18831276716208672,93.53433737,1216045.6482738934,96.17424544,2.15713659,16710548.72000648,0.009604921223313155,83.67983820784067,0.01246199,2.47880733,85.50053067069257,0.0
2019-08-10,11800.47,12071.2,11450.93,11545.38,12196.63742118,2.139826866891785,5541.729231442583,1.02931435,1293390.63290244,1.00850736,134583359.13504,60.304369358576025,3998059.0,4.48077947,7.23878052,71.77891363538068,1.03713331,2.0833533212871513,1.9473129973937973,-7.4518637274549215,0.8586574450458839,-38.358889482114265,-0.8029209238943559,92.75268736,1203849.0108527134,95.51781401,2.13982687,16572605.93421652,-0.02185400424041721,75.74299937772244,0.0133672,2.0393679,79.8643434971997,1.0
2019-08-11,11553.95,12061.1,11490.0,11801.51,8264.89198617,2.039233110080847,5543.128201486221,1.00802203,2358502.04276589,1.00211229,42696995.40048932,62.58835648725985,7871330.0,8.80694772,13.19854564,74.51802274700717,1.01822128,2.1290342873245804,1.7082890002802074,-2.0241869670652446,0.901750085132802,-36.99140416444207,0.0680036439504064,86.78317525,1212113.9028388835,91.18847725,2.03923311,15507640.13317855,0.021942132439888046,83.7121966397013,0.01921772,1.31934939,81.04501140842144,0.0
2019-08-12,11812.93,11976.68,11200.0,11297.49,7476.57134175,2.0776812400582303,5549.549671023092,1.01579632,1975374.25531565,1.01259763,82269871.4506808,55.78615657379527,6238252.0,6.96741598,11.05331973,66.11759343615616,1.03811266,2.0357489651799514,1.7817105625888936,-2.976700646679442,0.7315333399110334,-39.6823812066204,-0.07679888630443657,88.94576777,1204637.3314971335,93.0324109,2.07768124,15895783.7148343,-0.04364691223502709,68.03018046048537,0.01613658,1.31380531,75.82845882596968,1.0
2019-08-13,11303.09,11467.8,11080.37,11354.94,3894.46941464,2.0494424323463063,5555.021242312779,1.00960709,2252129.35103179,1.00739731,92680465.6039486,56.36824038143788,7529267.0,8.39379769,12.60074651,66.01338361501527,1.02954789,2.044085792779522,1.7066742908066648,-2.512369532872516,0.7263905040359397,-39.37565403096636,-0.0032874563443262062,87.35422331,1208531.8009117735,91.59813545,2.04944243,15612805.9576661,0.005072314376385566,69.8176726820162,0.01816466,1.85692511,73.85334992740093,1.0
2019-08-14,11368.98,11589.73,11194.04,11417.59,4337.2292996,1.954170556313196,5560.955118867493,1.02864423,2813068.863059,1.01157634,164528738.9310429,57.032568098360706,10636344.0,11.84660765,15.73749569,65.97628538479665,1.04348353,2.0531706794866618,1.4853920593506407,2.0338695263628193,0.7229650058788768,-39.04116390816871,0.69558714499309,84.24311106,1212869.0302113735,88.14777998,1.95417056,15058410.64940133,0.005502257154543662,69.256179866645,0.02552017,2.49123063,69.03467766971549,0.0
2019-08-15,11413.12,11454.06,10738.58,10889.66,8242.9866673,1.8019475953550137,5563.080534384703,1.01568532,3812197.3863531,1.00563618,83591722.48766665,50.108924896371505,15034997.0,16.72213184,21.32477606,57.46075457347042,1.02188498,1.9574873907886785,1.1415433250272258,3.735153692858151,0.5572338562942957,-41.85979711692472,0.9570537445374125,78.63604263,1204626.0435440734,83.27165755,1.8019476,14057644.27598676,-0.04734143352872768,48.92101180054377,0.04382821,2.5486477,62.66495478306829,0.0
2019-08-16,10897.63,10939.99,10026.74,10109.21,11518.81401049,1.8528085283533928,5564.571682336526,0.97292188,3359243.20994184,0.99510569,-73680653.96002991,41.992936409664026,13699912.0,15.20853562,18.78896573,45.48698710048414,0.97885495,1.816709457097911,1.2479346185970968,-6.970574269234032,0.321604397914057,-46.02664175120129,-0.7109783790932243,81.21034702,1193107.2295335834,84.79101922,1.85280853,14519442.46228858,-0.07436682562926496,9.445382135019228,0.03577129,1.97536806,42.5408579340693,0.0
2019-08-17,10109.21,10250.0,9467.57,10084.63,15520.69766135,1.863325943341803,5567.100023413642,1.00047367,3342615.5011378,1.00369566,37252386.01025635,41.76350926594008,13640053.0,15.11343419,18.69404211,44.45342455198708,1.00990763,1.8114691594523018,1.2646446272487972,3.9309712259872898,0.30893894018783274,-46.15787506673786,1.0074294399804962,81.26625181,1177586.5318722334,84.88110771,1.86332594,14530930.84066025,-0.0024344069418310407,21.59492970956417,0.03447029,1.90055768,26.65377454837569,1.0
2019-08-18,10083.81,10540.0,9736.96,10520.0,11785.43142722,1.8335388758717428,5566.915267507966,0.99099814,3423286.68615097,0.99857847,-23496203.24979759,47.25982216420241,14206234.0,15.71164981,19.14349393,49.92691668504944,0.99496259,1.8897359658770747,1.1932194861187893,8.033169880105785,0.4172175335844132,-43.83342231713828,1.6603890496947478,80.85432489,1189371.9632994535,84.2867034,1.83353888,14458569.31429989,0.042265724727134434,36.831348449480835,0.03714662,1.647448,22.62388676468804,0.0
2019-08-19,10520.0,10525.42,9974.51,10150.0,4342.49888878,1.8552701273186585,5568.628429849617,1.00355592,3329575.22681118,1.0021765,21577772.7359818,43.50218191251334,13825240.0,15.26253556,18.61780667,43.96135379441635,1.00766216,1.8227109472043022,1.2349234068237367,-4.150518625962274,0.2767368290032623,-45.80886278697277,-0.46110908935502226,81.3750181,1185029.4644106736,84.73373415,1.85527013,14552962.61264136,-0.035804501821767455,23.88264979369574,0.03441879,1.4038132,27.436309317580214,1.0
2019-08-20,10145.49,10515.0,10034.1,10376.9,3575.74793636,1.9528304580487013,5573.770999699069,1.00895609,2491206.29719585,1.00501639,46265424.08477455,46.32086395588532,10181986.0,11.22300711,13.92835737,46.459443963063364,1.01240079,1.8617377715303076,1.4413068972562049,-0.6617825145055156,0.3247085192362416,-44.597437266417515,0.20029040556725305,86.05277013,1188605.2123470337,88.77137476,1.95283046,15391276.73912477,0.02210847639237136,31.823351753148806,0.02451243,1.99074311,30.845783332108425,1.0
2019-08-21,10363.18,10834.15,10267.56,10703.24,6712.78035461,1.929925012828849,5581.249171738691,1.01584583,2614480.65541446,1.00130407,136369270.17424926,50.17133746499662,10778240.0,11.85823165,14.61602258,50.29095524856119,1.04098012,1.9177140583862675,1.38325693213488,-2.291617789227407,0.4182732376229171,-42.855098772023496,-0.11793564959253869,85.3111451,1195317.9927016436,88.13849965,1.92992501,15260262.3114747,0.030964317490211148,43.244103967551254,0.02588183,1.97362382,32.98336850479857,1.0
2019-08-22,10705.07,10955.48,10549.74,10729.43,6912.16581867,1.8096707554361304,5579.374145001511,0.98702324,3604038.30551801,0.99990614,-23547984.94578922,50.47834823928706,15373144.0,16.87092646,20.14614237,49.8917428655092,0.99577945,1.923052607900898,1.1150531234533727,3.115641734356922,0.40924820375226223,-42.71526962092899,0.9021350312395354,79.80574438,1202230.1585203137,83.12355786,1.80967076,14276825.53262023,0.00244393377359544,47.12213156076705,0.03899928,1.87274765,40.72986242715567,0.0
2019-08-23,10729.84,10843.0,9853.45,10107.23,9841.84497745,1.8139214537959163,5578.915505774632,0.98222515,3548413.10699865,0.99975284,-28899018.72498334,43.60470576932642,15270470.0,16.72839129,19.83325017,40.54424649567738,0.98881163,1.811683648827123,1.1190532601016971,0.005145096673397909,0.15591707662117846,-46.03721302722904,0.31779895986151924,80.16252365,1192388.3135428636,83.27020651,1.81392145,14342064.32139685,-0.05973942380498182,24.568006974877367,0.03879345,1.60018875,38.31141416773186,1.0
2019-08-24,10107.75,10238.29,9755.53,10166.88,6846.75305575,1.858880924627793,5602.372930194193,1.10566876,3174169.37778033,1.05632858,371138747.7434034,44.38656159217278,13589896.0,14.86515652,17.73958235,40.71389150451684,1.11711894,1.8147453100105544,1.211170250291574,-0.057310195611592896,0.19441321356259628,-45.718739989321946,0.3060607101175254,82.23655673,1199235.0665986135,85.12571211,1.85888092,14714707.19749392,0.0058843689926683556,26.963636433740856,0.03257072,2.37756267,32.88459165646173,1.0
2019-08-25,10173.13,10479.0,10051.0,10426.76,5017.99368076,1.810997780710632,5603.036769541764,0.99835238,3628864.15439264,1.00177645,8126589.21179974,47.78314007016485,15296555.0,16.72185356,20.27848303,43.61417416788051,1.0042129,1.8609122925410921,1.1021908951147192,7.828306331684898,0.3123059656476577,-44.33123331553657,1.765713059553596,79.71754965,1204253.0602793735,83.27574582,1.81099778,14265571.93382904,0.025240200043925947,38.22829608905151,0.03817296,1.08563393,29.919979832556546,0.0
2019-08-26,10417.71,10454.31,9885.48,10101.29,5094.50114535,1.8021965972378144,5604.4700083530215,0.99774218,3650642.46556122,1.00312425,18453101.49132043,44.14664966733949,15576179.0,16.99716883,20.3979741,38.49390888685486,1.01049026,1.8023631110425826,1.0785035075255545,2.7507229777222086,0.20965146236357074,-46.068926855312334,0.8283717758697997,79.55717156,1199158.5591340235,82.99985866,1.8021966,14238413.45967175,-0.031712439911954445,29.862027368341746,0.03859592,1.07088938,31.684653297044672,0.0
2019-08-27,10111.87,10355.89,9960.87,10062.06,4191.86469664,1.8474093961898863,5609.283731980204,1.01200819,3141055.90342582,1.00794155,84549528.9250932,43.71480424014788,13498758.0,14.71367481,17.54897869,37.32563121560851,1.02442635,1.7938226127933565,1.1711631385997903,1.9465163921968953,0.22160665947515387,-46.27837693539776,0.6784198324562609,82.3906288,1194966.6944373834,85.27268817,1.8474094,14746930.60970659,-0.0038912233830654796,28.013439137482557,0.032584,2.08814095,32.03458753162524,1.0
2019-08-28,10078.56,10650.0,9907.86,10298.01,6964.40654003,1.81156247946738,5612.9565979107565,0.99192423,3489419.96404873,1.00741779,67246982.72900327,47.06855425991703,15066587.0,16.40185085,19.49343969,39.88331925026989,1.02359075,1.8346854853346104,1.0890089716934817,9.776471102422057,0.33462439637518115,-45.018633208756,2.1451026112271925,80.49595598,1201931.1009774134,83.59400258,1.81156248,14409165.35385936,0.023178757605253664,41.80438864529903,0.03676388,1.65306066,33.226618383707745,0.0
2019-08-29,10296.46,10397.81,10019.1,10141.29,5384.85428741,1.7330922618558942,5611.241935653858,0.99680242,4325681.7932474,1.0014948,13208720.1418702,45.144444062708544,18633349.0,20.25204669,24.16261948,37.14713076689493,1.00532295,1.8073164757987348,0.9163781915400825,6.3168720397033695,0.2882622875502474,-45.85536572343833,1.5085420166079442,75.80893032,1196546.2466900034,79.74306348,1.73309226,13571595.99169807,-0.01533546367951435,45.279620407148364,0.04878438,1.78300514,38.36581606330995,0.0
2019-08-30,10145.23,10280.71,9555.0,9655.7,8546.58445929,1.6910737283520174,5607.272808969132,0.96622953,4725449.48551729,0.98836457,-99557868.70130733,39.725678075529814,19987683.0,21.69149812,26.3926221,30.048112158183276,0.9745868,1.7219957596062017,0.8230718828769896,1.9300380982743448,0.10914002953629587,-48.44794447410571,0.6749808934984649,73.59661029,1187999.6622307135,78.30261118,1.69107373,13177056.18067746,-0.049066794459253986,12.643909913906153,0.05562687,1.90606436,33.24263965545115,0.0
2019-08-31,9654.82,9750.0,9320.0,9504.99,7845.94994419,1.7081155582780845,5607.16093069844,0.98614853,4459769.52594906,0.99814621,-14862287.3628825,38.19338697656493,19365583.0,20.97804921,24.90596195,27.512092314451735,0.9947566,1.6951519882301715,0.8569380069207099,-1.3213915307606738,0.06009560541616487,-49.25258942872397,0.0597994703940669,75.08162994,1180153.7122865235,79.01723425,1.70811556,13444442.17037409,-0.015731490685066702,11.311052412747317,0.0523658,1.5452017,23.078194244600578,1.0
2019-09-01,9508.73,9630.0,9350.1,9595.43,5935.22464997,1.7131022351471878,5606.801663299923,0.98845706,4367580.77196725,0.99789212,-15791369.00778909,39.69658107627744,19131897.0,20.67841163,24.3882999,28.20933450799622,0.99230274,1.7113910168801194,0.8648166523796703,-4.074573553360439,0.13579717443490577,-48.76972770955686,-0.5006525115813697,75.59869752,1186088.9369364935,79.31970448,1.71310224,13538599.20536194,0.009470019601332003,16.840927434147794,0.05151134,1.08640759,13.598629920267056,0.0
2019-09-02,9600.0,9700.0,9526.64,9574.29,1490.88925614,1.7403943023219577,5609.6118815553855,0.99541058,4077407.50459079,1.00332645,27492663.2972598,39.455028545543804,18089683.0,19.51872456,22.76571808,27.418110957690843,1.01289744,1.7067651385081783,0.9205716407397225,-7.2757383383935785,0.14482334252876605,-48.882594767752266,-1.1903240401932191,77.22085056,1184598.0476803535,80.47929872,1.7403943,13830482.94333355,-0.00220556258199254,15.548340548340606,0.04770335,1.10610607,14.56677346507854,1.0
2019-09-03,9577.84,9682.73,9443.19,9637.0,1685.24222892,1.847459922466776,5617.084440302397,1.00427105,3079549.37361847,1.00500885,45848372.10578504,40.60952287265906,13452558.0,14.49570597,17.19250846,27.737949857333987,1.01199152,1.7156587376281618,1.1462863151075198,-7.850537530562695,0.17717305727002397,-48.547784303256805,-1.3175691376992849,82.79291032,1186283.2899092736,85.50138144,1.84745992,14829997.3600553,0.0065284759878255,19.382688874214303,0.03241323,2.3156118,17.257318952234204,1.0
2019-09-04,9631.02,10200.0,9604.57,10192.99,4316.52558265,1.8876594331335248,5625.369343355154,1.03018252,2694606.1554567,1.01442159,155587008.80212432,49.757050221062514,11475215.0,12.3473312,15.04172595,34.51732715986219,1.03942201,1.8119681353972337,1.2273437619864158,-6.260754089887877,0.5612164255521433,-45.57933796049119,-0.9345324352353892,84.89290028,1190599.8154919236,87.64472792,1.88765943,15207891.19563764,0.05609037225120695,53.37821312397583,0.02745238,2.33245283,29.43641418217688,1.0
2019-09-05,10195.0,10783.0,10195.0,10655.62,12265.75211904,1.878708785956579,5630.058880329291,1.01257652,2772749.72014947,1.00673656,85197846.0248855,55.85051171815855,11991274.0,12.8931429,15.47646726,39.96820286109099,1.02249346,1.892630295080817,1.2032977870680017,-2.793154408947418,0.8508936899355544,-43.10934329951948,-0.21084190019659463,84.52346297,1202865.5676109637,87.10685388,1.87870879,15143146.32482236,0.04438722338115895,87.69665134602764,0.02826646,2.17146586,53.485851114739226,1.0
